629	вот	вот	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#216.391#216.597	
630	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#216.597#216.803	
631	вот	вот	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#216.803#217.009	
632	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@dnk1993m-Words#@dnk1993m#217.009#217.215	
633	бесило	бесить	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#217.215#217.421	
634	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#217.421#217.627	
635	Еще	еще	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#217.874#218.162	
636	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#218.162#218.45	
637	говорили	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#218.45#218.738	
638	что	что	PRON	_	Case=Acc	_	_	_	@dnk1993m-Words#@dnk1993m#218.738#219.028	
639	кхм	кх	ADJ	_	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#219.138#219.359	
640	наша	наш	PRON	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#219.512#219.817	
641	аудитория	аудитория	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#219.817#220.122	
642	-	-	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#220.122#220.427	
643	это	это	PRON	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#220.427#220.733	
644	домохойзяки	домохойзяк	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#220.963#221.386	
645	там	там	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#221.386#221.809	
646	с	с	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#222.217#222.447	
647	пятидесяти	пятьдесят	NUM	_	Case=Gen	_	_	_	@dnk1993m-Words#@dnk1993m#222.447#222.677	
648	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#222.677#222.907	
649	ну	ну	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#222.907#223.137	
650	условно	условно	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#223.137#223.367	
651	там	там	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#223.367#223.602	
652	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#224.076#224.352	
653	тоже	тоже	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#224.352#224.628	
654	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@dnk1993m-Words#@dnk1993m#224.628#224.904	
655	бесило	бесить	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#224.904#225.182	
656	У	у	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#225.798#225.986	
657	вас	вы	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@dnk1993m-Words#@dnk1993m#225.986#226.174	
658	тоже	тоже	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#226.174#226.362	
659	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#226.362#226.55	
660	такая	такой	PRON	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#226.55#226.74	
661	только	только	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#226.768#227.0	
662	у	у	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#227.0#227.232	
663	вас	вы	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@dnk1993m-Words#@dnk1993m#227.232#227.464	
664	другая	другой	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#227.464#227.696	
665	там	там	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#227.696#227.928	
666	типа	типа	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#227.928#228.16	
667	аудитория	аудитория	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#228.16#228.394	
668	которую	который	PRON	_	Case=Acc	_	_	_	@dnk1993m-Words#@dnk1993m#228.484#228.844	
669	типа	типа	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#228.844#229.204	
670	выдумали	выдумать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#229.204#229.564	
671	и	и	CCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#229.564#229.924	
672	допустим	допустить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#229.924#230.284	
673	если	если	SCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#230.284#230.647	
674	а-а	а-	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#231.002#231.398	
675	например	например	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#231.398#231.794	
676	вот	вот	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#231.794#232.192	
677	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#232.265#234.226	
678	кто-то	кто-то	PRON	_	Case=Nom	_	_	_	@dnk1993m-Words#@dnk1993m#234.259#234.574	
679	захочет	захотеть	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#234.574#234.889	
680	сделать	делать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#234.889#235.204	
681	статью	статья	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#235.204#235.519	
682	там	там	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#235.519#235.834	
683	о	о	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#235.834#236.153	
684	каком-нибудь	какой-нибудь	PRON	_	Case=Loc|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#236.922#237.292	
685	условном	условный	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#237.292#237.662	
686	ну	на	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#237.931#238.177	
687	не	не	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#238.177#238.423	
688	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#238.423#238.669	
689	моторолле	моторолл	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#238.669#238.915	
690	например	например	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#238.915#239.162	
691	кто-то	кто-то	PRON	_	Case=Nom	_	_	_	@dnk1993m-Words#@dnk1993m#239.416#239.664	
692	скажет	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#239.664#239.913	
693	А-а	А-	PROPN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#239.951#240.152	
694	Моторолла	Моторолл	PROPN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#240.152#240.353	
695	-	-	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#240.353#240.554	
696	это	это	PRON	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#240.554#240.755	
697	вот	вот	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#240.755#240.959	
698	где	где	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#241.069#241.416	
699	моторолла	моторолть	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#241.416#241.763	
700	и	и	CCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#241.763#242.11	
701	где	где	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#242.11#242.457	
702	допустим	допустить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#242.457#242.807	
703	наша	наш	PRON	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#243.028#243.59	
704	вот	вот	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#243.59#244.152	
705	аудитория	аудитория	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#244.199#244.68	
706	например	например	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#244.68#245.161	
707	Ну	ну	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#245.259#245.546	
708	пропаганда	пропаганда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#245.546#245.833	
709	-	-	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#245.833#246.12	
710	это	это	PRON	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#246.12#246.407	
711	что	что	PRON	_	Case=Acc	_	_	_	@dnk1993m-Words#@dnk1993m#246.407#246.694	
712	например	например	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#246.694#246.981	
713	Вот	вот	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#246.981#247.269	
714	а-а	а-	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#247.425#247.834	
715	деньги	деньги	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#247.834#248.243	
716	например	например	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#248.243#248.652	
717	-	-	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#248.652#249.061	
718	бумажка	бумажка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#249.061#249.471	
719	То	То	PROPN	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#249.847#250.155	
720	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#250.155#250.463	
721	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@dnk1993m-Words#@dnk1993m#250.463#250.771	
722	внушили	внушать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#250.771#251.079	
723	что	что	SCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#251.079#251.387	
724	эта	этот	PRON	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#251.387#251.695	
725	бумажка	бумажка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#251.695#252.003	
726	обладает	обладать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#252.003#252.311	
727	какой-то	какой-то	PRON	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#252.311#252.619	
728	типа	типа	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#252.619#252.927	
729	ценностью	ценность	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#252.927#253.241	
730	Вот	вот	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#253.27#253.491	
731	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@dnk1993m-Words#@dnk1993m#253.491#253.712	
732	ее	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@dnk1993m-Words#@dnk1993m#253.712#253.933	
733	тратишь	тратить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#253.933#254.154	
734	все	весь	PRON	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#254.765#255.067	
735	круто	круто	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#255.067#255.37	
736	Давай	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#255.908#256.158	
737	ну	ну	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#256.158#256.408	
738	как	как	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#256.408#256.658	
739	бы	бы	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#256.658#256.908	
740	пропаганда	пропаганда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#256.908#257.158	
741	-	-	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#257.158#257.408	
742	это	это	PRON	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#257.408#257.663	
743	что	что	SCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#258.004#258.511	
744	нужно-а-а	нужно-а-ый	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#258.511#259.019	
745	не	не	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#259.04#259.226	
746	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#259.226#259.412	
747	вступать	вступать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#259.412#259.598	
748	в	в	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#259.598#259.784	
749	брак	брак	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#259.784#259.972	
750	регистрировать	регистрировать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#260.025#260.452	
751	брак	брак	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#260.452#260.879	
752	допустим	допустить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#260.879#261.307	
753	и	и	CCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#261.332#261.64	
754	рожать	рожать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#261.64#261.948	
755	детей	ребенок	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#261.948#262.256	
756	например	например	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#262.256#262.567	
757	Ну	ну	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#262.651#262.842	
758	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#262.842#263.033	
759	-	-	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#263.033#263.224	
760	это	это	PRON	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#263.224#263.415	
761	ж	же	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#263.415#263.606	
762	тоже	тоже	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#263.606#263.797	
763	пропаганда	пропаганда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#263.797#263.99	
764	это	этот	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#264.564#265.0	
765	правда	правда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#265.0#265.436	
766	более	более	ADV	_	Degree=Cmp	_	_	_	@dnk1993m-Words#@dnk1993m#265.436#265.872	
767	древняя	древний	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#265.872#266.308	
768	пропаганда	пропаганда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#266.308#266.747	
769	Как	Как	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#266.988#267.215	
770	бы	бы	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#267.215#267.442	
771	более	более	ADV	_	Degree=Cmp	_	_	_	@dnk1993m-Words#@dnk1993m#267.442#267.671	
772	ну	ну	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#268.275#268.538	
773	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@dnk1993m-Words#@dnk1993m#268.538#268.801	
774	еще	еще	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#268.801#269.064	
775	и	и	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#269.064#269.327	
776	основана	основать	VERB	_	Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@dnk1993m-Words#@dnk1993m#269.327#269.59	
777	на	на	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#269.59#269.853	
778	инстинктах	инстинкт	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#269.853#270.116	
779	скажем	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#270.116#270.381	
780	ну	ну	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#270.669#270.826	
781	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#270.826#270.983	
782	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#270.983#271.14	
783	вот	вот	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#271.437#271.619	
784	ну	ну	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#271.619#271.801	
785	а	а	CCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#271.801#271.983	
786	можно	можно	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#271.983#272.165	
787	же	же	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#272.165#272.347	
788	ведь	ведь	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#272.347#272.529	
789	внушить	внушить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#272.529#272.716	
790	давайте	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#272.744#272.964	
791	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#272.964#273.184	
792	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#273.184#273.404	
793	просто	просто	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#273.404#273.624	
794	любите	любить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#273.624#273.844	
795	друг	друг	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#273.844#274.064	
796	друга	друг	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#274.064#274.284	
797	как	как	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#274.284#274.504	
798	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@dnk1993m-Words#@dnk1993m#274.504#274.724	
799	хотите	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#274.724#274.944	
800	как	как	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#274.944#275.164	
801	бы	бы	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#275.164#275.384	
802	и	и	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#275.549#275.752	
803	например	например	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#275.752#275.955	
804	и	и	CCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#275.955#276.158	
805	не	не	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#276.158#276.361	
806	вступайте	вступать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#276.361#276.564	
807	в	в	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#276.564#276.767	
808	брак	брак	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#276.767#276.972	
809	А	А	PROPN	_	Foreign=Yes	_	_	_	@dnk1993m-Words#@dnk1993m#277.139#277.448	
810	или	или	CCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#277.448#277.757	
811	там	там	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#277.757#278.066	
812	не	не	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#278.066#278.375	
813	воспитывайте	воспитывать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#278.375#278.684	
814	детей	ребенок	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#278.684#278.995	
815	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#279.188#279.46	
816	можно	можно	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#279.46#279.732	
817	внушить	внушить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#279.732#280.004	
818	очень	очень	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#280.004#280.276	
819	легко	легкий	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@dnk1993m-Words#@dnk1993m#280.276#280.548	
820	и	и	CCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#280.548#280.82	
821	просто	просто	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#280.82#281.092	
822	если	если	SCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#281.092#281.365	
823	установить	установить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#281.48#281.956	
824	такую	такой	PRON	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#281.956#282.432	
825	как	как	SCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#282.826#283.138	
826	бы-ы	бы-ый	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@dnk1993m-Words#@dnk1993m#283.138#283.451	
827	систему	система	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#283.604#284.267	
828	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@dnk1993m-Words#@dnk1993m#284.74#285.009	
829	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@dnk1993m-Words#@dnk1993m#285.009#285.278	
830	взглядов	взгляд	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#285.722#286.213	
831	Эт-	Эт-	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#286.241#286.486	
832	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#286.486#286.731	
833	л-	л-	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#286.731#286.976	
834	легко	легкий	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@dnk1993m-Words#@dnk1993m#286.976#287.221	
835	сделать	делать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#287.221#287.466	
836	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dnk1993m-Words#@dnk1993m#287.466#287.711	
